CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,Voucher
16012.0,111,94,14152.9,3,4,4,344,Other,15
16013.0,6,139,371306.0,5,5,5,555,High Value,100
16014.0,113,145,6623.8,3,5,3,353,Other,15
16015.0,103,182,7053.9,4,5,3,453,Other,15
16016.0,15,235,15087.6,5,5,4,554,High Value,100
16017.0,124,32,2118.8,3,3,1,331,Other,15
16018.0,115,28,4089.0,3,2,2,322,Other,15
16019.0,13,153,34829.2,5,5,5,555,High Value,100
16020.0,93,46,8510.1,4,3,3,433,Other,15
16022.0,364,76,6282.8,1,4,3,143,Other,15
16023.0,121,101,7198.1,3,4,3,343,Other,15
16024.0,88,64,2512.4,4,4,2,442,Other,15
16025.0,105,28,4396.6,3,2,2,322,Other,15
16026.0,119,32,2360.9,3,3,1,331,Other,15
16027.0,167,16,9346.2,2,2,3,223,Other,15
16029.0,2,242,810248.4,5,5,5,555,High Value,100
16030.0,386,29,3312.4,1,3,2,132,Other,15
16031.0,168,100,5489.4,2,4,3,243,Other,15
16033.0,9,1137,88164.0,5,5,5,555,High Value,100
16034.0,272,22,4377.0,1,2,2,122,Low Value,10
16036.0,164,55,7589.2,2,3,3,233,Other,15
16037.0,7,39,8550.2,5,3,3,533,Other,15
16038.0,253,26,4717.8,1,2,2,122,Low Value,10
16040.0,141,65,13135.5,2,4,4,244,Frequent,70
16041.0,106,6,31664.0,3,1,5,315,Other,15
16042.0,97,71,11972.7,4,4,4,444,High Value,100
16043.0,113,39,7739.9,3,3,3,333,Other,15
16045.0,205,83,13407.0,2,4,4,244,Frequent,70
16048.0,22,8,2564.4,5,1,2,512,Recent,50
16049.0,116,312,11117.9,3,5,4,354,Other,15
16050.0,249,10,1379.0,1,1,1,111,Low Value,10
16052.0,130,34,3620.6,3,3,2,332,Other,15
16053.0,108,84,15119.5,3,4,4,344,Other,15
16054.0,221,70,7839.0,2,4,3,243,Other,15
16055.0,297,8,1348.0,1,1,1,111,Low Value,10
16056.0,121,68,6648.5,3,4,3,343,Other,15
16057.0,93,121,22631.2,4,5,5,455,High Value,100
16059.0,16,132,10754.1,5,5,4,554,High Value,100
16062.0,13,64,11536.2,5,4,4,544,High Value,100
16063.0,364,23,3353.2,1,2,2,122,Low Value,10
16065.0,14,74,3720.9,5,4,2,542,Other,15
16066.0,93,102,15218.7,4,4,4,444,High Value,100
16070.0,98,33,8521.5,4,3,3,433,Other,15
16071.0,120,21,3262.4,3,2,2,322,Other,15
16072.0,364,23,5843.2,1,2,3,123,Other,15
16073.0,373,1,1224.0,1,1,1,111,Low Value,10
16076.0,97,129,22347.3,4,5,5,455,High Value,100
16078.0,387,1,792.0,1,1,1,111,Low Value,10
16079.0,93,21,13520.0,4,2,4,424,Other,15
16080.0,157,10,2171.6,2,1,1,211,Low Value,10
16081.0,15,227,28069.0,5,5,5,555,High Value,100
16083.0,9,31,13176.2,5,3,4,534,Other,15
16084.0,376,38,4361.8,1,3,2,132,Other,15
16085.0,99,167,9815.1,4,5,4,454,High Value,100
16086.0,16,39,11213.9,5,3,4,534,Other,15
16091.0,230,18,3150.6,2,2,2,222,Low Value,10
16092.0,190,31,5069.9,2,3,3,233,Other,15
16093.0,182,1,170.0,2,1,1,211,Low Value,10
16094.0,87,63,10782.3,4,4,4,444,High Value,100
16096.0,368,12,3206.2,1,1,2,112,Low Value,10
16097.0,317,10,1850.5,1,1,1,111,Low Value,10
16098.0,22,67,20056.3,5,4,4,544,High Value,100
16099.0,126,39,7319.0,3,3,3,333,Other,15
16101.0,146,76,12907.0,2,4,4,244,Frequent,70
16102.0,118,57,18421.4,3,3,4,334,Other,15
16103.0,155,48,14296.4,2,3,4,234,Other,15
16104.0,137,29,3023.6,3,3,2,332,Other,15
16105.0,324,13,3369.6,1,1,2,112,Low Value,10
16106.0,141,6,1083.8,2,1,1,211,Low Value,10
16107.0,93,31,32041.6,4,3,5,435,Other,15
16108.0,160,48,8425.0,2,3,3,233,Other,15
16109.0,294,18,6118.8,1,2,3,123,Other,15
16110.0,121,354,13374.8,3,5,4,354,Other,15
16112.0,219,16,1957.4,2,2,1,221,Low Value,10
16113.0,259,30,1613.8,1,3,1,131,Other,15
16114.0,246,8,1357.5,1,1,1,111,Low Value,10
16115.0,85,284,16679.7,4,5,4,454,High Value,100
16116.0,297,34,6127.8,1,3,3,133,Other,15
16117.0,266,30,2322.1,1,3,1,131,Other,15
16119.0,148,16,4233.6,2,2,2,222,Low Value,10
16120.0,135,30,13091.4,3,3,4,334,Other,15
16121.0,134,212,8671.1,3,5,3,353,Other,15
16122.0,15,38,6844.2,5,3,3,533,Other,15
16123.0,127,16,3077.8,3,2,2,322,Other,15
16124.0,393,11,2490.0,1,1,1,111,Low Value,10
16125.0,16,13,2893.5,5,1,2,512,Recent,50
16126.0,105,117,62877.7,3,4,5,345,Other,15
16127.0,115,40,6562.5,3,3,3,333,Other,15
16128.0,93,89,18802.2,4,4,4,444,High Value,100
16131.0,127,78,35065.4,3,4,5,345,Other,15
16133.0,93,339,145890.4,4,5,5,455,High Value,100
16134.0,8,35,6180.9,5,3,3,533,Other,15
16135.0,366,21,5175.5,1,2,3,123,Other,15
16136.0,135,37,7093.8,3,3,3,333,Other,15
16139.0,94,31,6354.1,4,3,3,433,Other,15
16140.0,21,35,7251.8,5,3,3,533,Other,15
16141.0,174,30,6204.0,2,3,3,233,Other,15
16142.0,325,37,5353.4,1,3,3,133,Other,15
16143.0,3,117,24249.4,5,4,5,545,High Value,100
16144.0,322,1,1752.0,1,1,1,111,Low Value,10
16145.0,8,224,37994.9,5,5,5,555,High Value,100
16146.0,233,29,7341.3,1,3,3,133,Other,15
16147.0,209,22,3750.0,2,2,2,222,Low Value,10
16148.0,372,1,763.1999999999999,1,1,1,111,Low Value,10
16149.0,218,18,2805.2,2,2,2,222,Low Value,10
16150.0,20,117,20530.2,5,4,5,545,High Value,100
16152.0,372,29,18290.4,1,3,4,134,Other,15
16153.0,3,89,18242.3,5,4,4,544,High Value,100
16156.0,99,130,31220.4,4,5,5,455,High Value,100
16157.0,91,18,6566.9,4,2,3,423,Other,15
16159.0,386,14,3482.0,1,2,2,122,Low Value,10
16160.0,141,20,10254.4,2,2,4,224,Other,15
16161.0,8,474,55755.6,5,5,5,555,High Value,100
16162.0,328,2,374.0,1,1,1,111,Low Value,10
16163.0,13,6,8566.0,5,1,3,513,Other,15
16164.0,93,34,8224.8,4,3,3,433,Other,15
16168.0,18,98,37876.0,5,4,5,545,High Value,100
16169.0,105,85,18229.7,3,4,4,344,Other,15
16170.0,126,125,18850.5,3,5,4,354,Other,15
16171.0,135,3,732.0,3,1,1,311,Other,15
16172.0,171,69,11402.1,2,4,4,244,Frequent,70
16173.0,91,84,14183.2,4,4,4,444,High Value,100
16174.0,202,23,10095.5,2,2,4,224,Other,15
16175.0,170,58,10375.9,2,4,4,244,Frequent,70
16177.0,126,15,3319.5,3,2,2,322,Other,15
16178.0,214,8,1979.0,2,1,1,211,Low Value,10
16179.0,136,11,2158.3,3,1,1,311,Other,15
16180.0,175,162,102541.79999999999,2,5,5,255,Frequent,70
16181.0,149,11,3055.4,2,1,2,212,Low Value,10
16182.0,148,28,66176.5,2,2,5,225,Other,15
16183.0,144,15,3387.1,2,2,2,222,Low Value,10
16184.0,139,45,11587.9,3,3,4,334,Other,15
16185.0,93,31,5294.1,4,3,3,433,Other,15
16186.0,21,218,40069.4,5,5,5,555,High Value,100
16187.0,107,295,69114.4,3,5,5,355,Other,15
16188.0,120,67,9818.6,3,4,4,344,Other,15
16189.0,91,11,2154.8,4,1,1,411,Recent,50
16190.0,116,6,2150.8,3,1,1,311,Other,15
16191.0,9,134,51805.2,5,5,5,555,High Value,100
16193.0,312,19,3144.5,1,2,2,122,Low Value,10
16198.0,151,15,4006.81,2,2,2,222,Low Value,10
16200.0,240,179,10806.2,1,5,4,154,Frequent,70
16201.0,96,111,18634.7,4,4,4,444,High Value,100
16202.0,9,18,3652.7,5,2,2,522,Recent,50
16203.0,21,35,5929.0,5,3,3,533,Other,15
16204.0,99,57,4057.1,4,3,2,432,Other,15
16205.0,106,98,7613.8,3,4,3,343,Other,15
16206.0,130,63,5370.6,3,4,3,343,Other,15
16207.0,101,19,3943.8,4,2,2,422,Recent,50
16208.0,120,66,6642.6,3,4,3,343,Other,15
16209.0,174,46,22626.2,2,3,5,235,Other,15
16210.0,7,123,210863.0,5,5,5,555,High Value,100
16211.0,174,23,5470.2,2,2,3,223,Other,15
16212.0,95,41,6903.4,4,3,3,433,Other,15
16213.0,154,6,1590.0,2,1,1,211,Low Value,10
16214.0,246,44,10627.5,1,3,4,134,Other,15
16215.0,156,14,2423.5,2,2,1,221,Low Value,10
16216.0,371,37,9149.3,1,3,3,133,Other,15
16217.0,311,15,3042.5,1,2,2,122,Low Value,10
16218.0,22,76,28683.8,5,4,5,545,High Value,100
16221.0,16,97,8648.6,5,4,3,543,Other,15
16222.0,394,137,8467.2,1,5,3,153,Other,15
16224.0,133,96,12953.0,3,4,4,344,Other,15
16225.0,120,134,10963.2,3,5,4,354,Other,15
16226.0,279,8,2551.2,1,1,2,112,Low Value,10
16227.0,301,6,3142.2,1,1,2,112,Low Value,10
16229.0,163,47,10106.0,2,3,4,234,Other,15
16230.0,266,35,5420.3,1,3,3,133,Other,15
16232.0,119,37,9908.8,3,3,4,334,Other,15
16233.0,15,22,5366.8,5,2,3,523,Other,15
16235.0,116,46,8673.1,3,3,3,333,Other,15
16236.0,154,20,4322.0,2,2,2,222,Low Value,10
16239.0,132,19,4142.0,3,2,2,322,Other,15
16240.0,100,135,37188.0,4,5,5,455,High Value,100
16241.0,18,662,26078.7,5,5,5,555,High Value,100
16242.0,94,294,36032.1,4,5,5,455,High Value,100
16243.0,109,51,4091.0,3,3,2,332,Other,15
16244.0,21,91,15227.5,5,4,4,544,High Value,100
16245.0,99,90,14136.6,4,4,4,444,High Value,100
16247.0,246,16,1145.6,1,2,1,121,Low Value,10
16248.0,137,7,1529.4,3,1,1,311,Other,15
16249.0,128,69,18000.7,3,4,4,344,Other,15
16250.0,22,24,3894.4,5,2,2,522,Recent,50
16253.0,142,70,19834.6,2,4,4,244,Frequent,70
16255.0,14,270,26199.1,5,5,5,555,High Value,100
16256.0,370,13,7524.3,1,1,3,113,Other,15
16257.0,252,2,469.5,1,1,1,111,Low Value,10
16258.0,121,135,52035.1,3,5,5,355,Other,15
16260.0,126,18,10354.5,3,2,4,324,Other,15
16261.0,92,124,7468.3,4,5,3,453,Other,15
16265.0,13,258,54470.0,5,5,5,555,High Value,100
16266.0,149,61,8618.9,2,4,3,243,Other,15
16268.0,146,45,6676.5,2,3,3,233,Other,15
16270.0,2,54,11412.4,5,3,4,534,Other,15
16271.0,6,133,14292.4,5,5,4,554,High Value,100
16272.0,192,25,4117.0,2,2,2,222,Low Value,10
16274.0,22,67,3579.5,5,4,2,542,Other,15
16275.0,272,33,5598.7,1,3,3,133,Other,15
16276.0,252,6,8106.0,1,1,3,113,Other,15
16278.0,175,23,5663.8,2,2,3,223,Other,15
16279.0,97,107,15095.8,4,4,4,444,High Value,100
16281.0,148,17,20620.6,2,2,5,225,Other,15
16282.0,415,11,1683.0,1,1,1,111,Low Value,10
16283.0,144,166,15708.1,2,5,4,254,Frequent,70
16284.0,107,109,8239.7,3,4,3,343,Other,15
16287.0,246,8,1425.0,1,1,1,111,Low Value,10
16292.0,197,17,3022.5,2,2,2,222,Low Value,10
16293.0,16,118,22489.9,5,4,5,545,High Value,100
16295.0,85,79,13285.5,4,4,4,444,High Value,100
16297.0,372,20,3019.0,1,2,2,122,Low Value,10
16298.0,98,27,5982.0,4,2,3,423,Other,15
16302.0,202,11,2332.2,2,1,1,211,Low Value,10
16303.0,101,162,53606.3,4,5,5,455,High Value,100
16305.0,214,22,3612.2,2,2,2,222,Low Value,10
16306.0,16,41,6322.7,5,3,3,533,Other,15
16308.0,113,4,25600.0,3,1,5,315,Other,15
16309.0,182,42,7065.7,2,3,3,233,Other,15
16311.0,93,37,6162.6,4,3,3,433,Other,15
16313.0,125,16,2741.5,3,2,2,322,Other,15
16315.0,407,14,2263.7,1,2,1,121,Low Value,10
16316.0,7,151,29389.1,5,5,5,555,High Value,100
16317.0,205,69,13416.5,2,4,4,244,Frequent,70
16318.0,111,19,3281.5,3,2,2,322,Other,15
16319.0,293,3,4044.0,1,1,2,112,Low Value,10
16320.0,248,56,10384.6,1,3,4,134,Other,15
16321.0,148,12,3736.5,2,1,2,212,Low Value,10
16322.0,113,37,3267.5,3,3,2,332,Other,15
16323.0,272,1,2075.0,1,1,1,111,Low Value,10
16324.0,205,118,4286.8,2,4,2,242,Other,15
16325.0,122,18,5942.4,3,2,3,323,Other,15
16326.0,91,319,31109.6,4,5,5,455,High Value,100
16327.0,18,319,38442.2,5,5,5,555,High Value,100
16330.0,93,39,2519.1,4,3,2,432,Other,15
16332.0,104,153,15932.0,3,5,4,354,Other,15
16333.0,113,45,266268.0,3,3,5,335,Other,15
16337.0,113,10,1510.5,3,1,1,311,Other,15
16338.0,233,11,2148.0,1,1,1,111,Low Value,10
16339.0,360,20,1099.5,1,2,1,121,Low Value,10
16340.0,183,153,5490.7,2,5,3,253,Other,15
16341.0,100,77,19718.7,4,4,4,444,High Value,100
16342.0,151,15,3224.1,2,2,2,222,Low Value,10
16343.0,92,47,3704.8,4,3,2,432,Other,15
16344.0,234,2,1011.0,1,1,1,111,Low Value,10
16345.0,120,38,5754.1,3,3,3,333,Other,15
16347.0,87,92,8876.5,4,4,3,443,Other,15
16348.0,108,235,14694.5,3,5,4,354,Other,15
16349.0,366,9,535.0,1,1,1,111,Low Value,10
16350.0,97,57,11164.7,4,3,4,434,Other,15
16351.0,408,8,1539.0,1,1,1,111,Low Value,10
16352.0,93,28,4944.4,4,2,3,423,Other,15
16353.0,3,94,66757.1,5,4,5,545,High Value,100
16354.0,139,39,3958.0,3,3,2,332,Other,15
16356.0,273,31,2117.7,1,3,1,131,Other,15
16357.0,109,34,6588.8,3,3,3,333,Other,15
16358.0,139,109,20275.0,3,4,4,344,Other,15
16359.0,141,66,17509.2,2,4,4,244,Frequent,70
16360.0,95,662,35125.3,4,5,5,455,High Value,100
16361.0,85,106,8966.6,4,4,3,443,Other,15
16362.0,108,81,7347.7,3,4,3,343,Other,15
16363.0,129,5,1093.6,3,1,1,311,Other,15
16364.0,87,53,7070.4,4,3,3,433,Other,15
16365.0,8,48,14195.2,5,3,4,534,Other,15
16366.0,94,18,3273.0,4,2,2,422,Recent,50
16367.0,21,130,8044.9,5,5,3,553,Other,15
16368.0,104,76,4974.3,3,4,3,343,Other,15
16369.0,93,118,15536.6,4,4,4,444,High Value,100
16370.0,158,228,13205.6,2,5,4,254,Frequent,70
16372.0,109,97,3679.3,3,4,2,342,Other,15
16374.0,142,111,4730.3,2,4,2,242,Other,15
16376.0,92,125,9870.1,4,5,4,454,High Value,100
16377.0,371,5,6762.0,1,1,3,113,Other,15
16378.0,323,23,3629.5,1,2,2,122,Low Value,10
16379.0,94,108,21574.0,4,4,5,445,High Value,100
16380.0,137,32,17805.9,3,3,4,334,Other,15
16383.0,150,102,6683.6,2,4,3,243,Other,15
16384.0,165,33,5845.0,2,3,3,233,Other,15
16385.0,15,59,5558.9,5,4,3,543,Other,15
16386.0,104,84,2561.0,3,4,2,342,Other,15
16387.0,398,4,943.5999999999999,1,1,1,111,Low Value,10
16389.0,129,34,13820.699999999999,3,3,4,334,Other,15
16392.0,373,45,2211.9,1,3,1,131,Other,15
16393.0,18,330,30462.1,5,5,5,555,High Value,100
16394.0,132,83,15553.400000000001,3,4,4,344,Other,15
16395.0,136,210,14869.0,3,5,4,354,Other,15
16398.0,230,19,5358.5,2,2,3,223,Other,15
16399.0,95,73,4085.7,4,4,2,442,Other,15
16400.0,170,29,3039.3,2,3,2,232,Other,15
16401.0,90,169,37917.2,4,5,5,455,High Value,100
16402.0,18,60,2996.0,5,4,2,542,Other,15
16403.0,388,10,1775.0,1,1,1,111,Low Value,10
16404.0,146,23,4430.5,2,2,2,222,Low Value,10
16405.0,378,5,1672.5,1,1,1,111,Low Value,10
16406.0,94,63,1630.7,4,4,1,441,Other,15
16407.0,88,172,21269.3,4,5,5,455,High Value,100
16409.0,112,232,20288.8,3,5,4,354,Other,15
16411.0,18,45,2146.5,5,3,1,531,Other,15
16412.0,129,35,1518.3,3,3,1,331,Other,15
16413.0,132,31,2622.0,3,3,2,332,Other,15
16414.0,97,7,1262.5,4,1,1,411,Recent,50
16415.0,120,54,2103.5,3,3,1,331,Other,15
16416.0,103,71,10514.0,4,4,4,444,High Value,100
16418.0,120,102,6752.7,3,4,3,343,Other,15
16419.0,188,51,9722.3,2,3,4,234,Other,15
16422.0,3,355,337213.9,5,5,5,555,High Value,100
16423.0,100,18,3461.2,4,2,2,422,Recent,50
16424.0,267,5,1335.6,1,1,1,111,Low Value,10
16425.0,378,21,3027.0,1,2,2,122,Low Value,10
16426.0,97,372,19082.5,4,5,4,454,High Value,100
16427.0,360,9,2410.6,1,1,1,111,Low Value,10
16429.0,182,2,2845.5,2,1,2,212,Low Value,10
16430.0,134,6,3008.5,3,1,2,312,Other,15
16431.0,289,83,6428.1,1,4,3,143,Other,15
16432.0,140,8,2874.0,2,1,2,212,Low Value,10
16433.0,104,17,1842.6,3,2,1,321,Other,15
16434.0,105,109,15222.5,3,4,4,344,Other,15
16438.0,103,132,7983.5,4,5,3,453,Other,15
16440.0,105,282,36406.7,3,5,5,355,Other,15
16441.0,143,24,3812.0,2,2,2,222,Low Value,10
16442.0,9,174,6167.9,5,5,3,553,Other,15
16444.0,122,84,6546.7,3,4,3,343,Other,15
16445.0,109,63,2305.1,3,4,1,341,Other,15
16446.0,281,3,1684725.0,1,1,5,115,Other,15
16447.0,211,36,2590.1,2,3,2,232,Other,15
16448.0,273,20,1888.9,1,2,1,121,Low Value,10
16449.0,273,40,7076.9,1,3,3,133,Other,15
16450.0,226,11,3119.2,2,1,2,212,Low Value,10
16451.0,164,14,2669.7,2,2,2,222,Low Value,10
16454.0,120,2,69.0,3,1,1,311,Other,15
16455.0,10,80,14274.8,5,4,4,544,High Value,100
16456.0,22,111,21583.7,5,4,5,545,High Value,100
16457.0,294,9,2083.6,1,1,1,111,Low Value,10
16458.0,9,202,34827.4,5,5,5,555,High Value,100
16460.0,104,135,8147.2,3,5,3,353,Other,15
16461.0,253,33,1514.2,1,3,1,131,Other,15
16462.0,149,3,1360.0,2,1,1,211,Low Value,10
16463.0,97,82,14224.0,4,4,4,444,High Value,100
16464.0,95,236,13146.8,4,5,4,454,High Value,100
16466.0,109,148,16034.6,3,5,4,354,Other,15
16468.0,150,2,749.0,2,1,1,211,Low Value,10
16469.0,99,182,6504.3,4,5,3,453,Other,15
16470.0,7,170,7623.9,5,5,3,553,Other,15
16471.0,378,13,2239.5,1,1,1,111,Low Value,10
16473.0,240,18,3161.1,1,2,2,122,Low Value,10
16474.0,93,360,18715.0,4,5,4,454,High Value,100
16475.0,174,28,5443.0,2,2,3,223,Other,15
16477.0,1,146,24944.6,5,5,5,555,High Value,100
16478.0,101,17,3310.0,4,2,2,422,Recent,50
16479.0,86,35,3008.3,4,3,2,432,Other,15
16480.0,151,53,7692.9,2,3,3,233,Other,15
16482.0,91,18,2206.2,4,2,1,421,Recent,50
16483.0,268,19,1393.5,1,2,1,121,Low Value,10
16484.0,249,25,4043.0,1,2,2,122,Low Value,10
16485.0,154,42,3636.5,2,3,2,232,Other,15
16488.0,109,29,4988.0,3,3,3,333,Other,15
16491.0,122,39,7315.0,3,3,3,333,Other,15
16493.0,155,56,13516.3,2,3,4,234,Other,15
16494.0,372,50,8265.3,1,3,3,133,Other,15
16495.0,379,97,6844.1,1,4,3,143,Other,15
16496.0,283,95,15995.2,1,4,4,144,Frequent,70
16497.0,125,136,29656.9,3,5,5,355,Other,15
16498.0,237,15,1009.7,1,2,1,121,Low Value,10
16499.0,9,19,3654.5,5,2,2,522,Recent,50
16500.0,93,11,4008.6,4,1,2,412,Recent,50
16503.0,9,84,14319.3,5,4,4,544,High Value,100
16504.0,101,86,4843.8,4,4,2,442,Other,15
16505.0,107,4,7776.0,3,1,3,313,Other,15
16506.0,95,3,903.0,4,1,1,411,Recent,50
16509.0,372,13,3637.0,1,1,2,112,Low Value,10
16510.0,21,13,2481.0,5,1,1,511,Recent,50
16511.0,97,169,9502.6,4,5,4,454,High Value,100
16513.0,95,35,8745.9,4,3,3,433,Other,15
16515.0,128,113,16271.3,3,4,4,344,Other,15
16516.0,106,6,1017.0,3,1,1,311,Other,15
16517.0,381,17,1627.0,1,2,1,121,Low Value,10
16518.0,137,40,4843.2,3,3,2,332,Other,15
16519.0,14,13,2150.8,5,1,1,511,Recent,50
16520.0,14,156,10465.7,5,5,4,554,High Value,100
16523.0,91,290,94184.7,4,5,5,455,High Value,100
16525.0,7,183,130274.5,5,5,5,555,High Value,100
16526.0,247,15,2903.6,1,2,2,122,Low Value,10
16527.0,157,14,2280.6,2,2,1,221,Low Value,10
16528.0,382,17,2444.1,1,2,1,121,Low Value,10
16529.0,265,30,4552.5,1,3,2,132,Other,15
16531.0,9,77,12445.9,5,4,4,544,High Value,100
16532.0,93,4,67488.0,4,1,5,415,Other,15
16533.0,95,177,10955.6,4,5,4,454,High Value,100
16535.0,384,31,5937.5,1,3,3,133,Other,15
16536.0,186,55,5489.7,2,3,3,233,Other,15
16539.0,6,45,13888.1,5,3,4,534,Other,15
16542.0,129,5,1196.2,3,1,1,311,Other,15
16545.0,240,3,3393.0,1,1,2,112,Low Value,10
16546.0,21,25,7871.5,5,2,3,523,Other,15
16549.0,86,981,41546.4,4,5,5,455,High Value,100
16550.0,17,251,22989.7,5,5,5,555,High Value,100
16551.0,171,32,9221.2,2,3,3,233,Other,15
16552.0,22,17,3797.3,5,2,2,522,Recent,50
16553.0,9,84,57198.2,5,4,5,545,High Value,100
16554.0,118,52,8371.0,3,3,3,333,Other,15
16555.0,111,17,2858.9,3,2,2,322,Other,15
16556.0,9,207,33137.9,5,5,5,555,High Value,100
16557.0,100,11,2818.5,4,1,2,412,Recent,50
16558.0,6,448,81641.8,5,5,5,555,High Value,100
16560.0,7,57,8414.1,5,3,3,533,Other,15
16561.0,135,31,5111.2,3,3,3,333,Other,15
16563.0,129,19,10777.4,3,2,4,324,Other,15
16565.0,13,3,1737.0,5,1,1,511,Recent,50
16566.0,90,18,6146.599999999999,4,2,3,423,Other,15
16567.0,270,35,8656.0,1,3,3,133,Other,15
16569.0,382,5,1242.0,1,1,1,111,Low Value,10
16570.0,90,126,37384.0,4,5,5,455,High Value,100
16571.0,103,87,14216.9,4,4,4,444,High Value,100
16572.0,202,57,10096.0,2,3,4,234,Other,15
16573.0,160,42,6636.1,2,3,3,233,Other,15
16574.0,147,28,4514.4,2,2,2,222,Low Value,10
16581.0,258,9,1058.4,1,1,1,111,Low Value,10
16582.0,188,6,3136.2,2,1,2,212,Low Value,10
16583.0,22,14,2334.5,5,2,1,521,Recent,50
16584.0,156,14,3241.4,2,2,2,222,Low Value,10
16586.0,324,8,4639.5,1,1,2,112,Low Value,10
16587.0,308,13,2251.5,1,1,1,111,Low Value,10
16589.0,147,33,4592.4,2,3,2,232,Other,15
16591.0,144,10,2135.0,2,1,1,211,Low Value,10
16592.0,88,216,41136.8,4,5,5,455,High Value,100
16593.0,126,27,3300.3,3,2,2,322,Other,15
16594.0,151,53,1810.9,2,3,1,231,Other,15
16595.0,137,85,3601.6,3,4,2,342,Other,15
16596.0,15,12,2501.5,5,1,2,512,Recent,50
16597.0,383,7,900.4,1,1,1,111,Low Value,10
16598.0,361,10,1450.5,1,1,1,111,Low Value,10
16600.0,93,53,7019.2,4,3,3,433,Other,15
16601.0,116,31,2448.0,3,3,1,331,Other,15
16602.0,113,29,5280.8,3,3,3,333,Other,15
16603.0,150,34,4824.7,2,3,2,232,Other,15
16607.0,6,161,32063.0,5,5,5,555,High Value,100
16609.0,91,276,54934.6,4,5,5,455,High Value,100
16610.0,295,6,756.6,1,1,1,111,Low Value,10
16611.0,262,10,1294.9,1,1,1,111,Low Value,10
16612.0,108,66,11876.6,3,4,4,344,Other,15
16613.0,146,30,6185.9,2,3,3,233,Other,15
16614.0,258,26,5061.9,1,2,3,123,Other,15
16616.0,90,33,5004.2,4,3,3,433,Other,15
16617.0,311,5,1518.5,1,1,1,111,Low Value,10
16618.0,107,96,26475.899999999998,3,4,5,345,Other,15
16619.0,367,14,2262.1,1,2,1,121,Low Value,10
16620.0,364,9,1789.6,1,1,1,111,Low Value,10
16621.0,127,29,8134.8,3,3,3,333,Other,15
16623.0,321,5,1294.5,1,1,1,111,Low Value,10
16624.0,156,48,8105.7,2,3,3,233,Other,15
16625.0,378,23,3330.8,1,2,2,122,Low Value,10
16626.0,98,179,44131.0,4,5,5,455,High Value,100
16627.0,155,20,3228.0,2,2,2,222,Low Value,10
16628.0,105,117,21880.5,3,4,5,345,Other,15
16629.0,149,64,4177.3,2,4,2,242,Other,15
16633.0,93,152,28831.0,4,5,5,455,High Value,100
16634.0,20,9,2179.0,5,1,1,511,Recent,50
16637.0,108,69,11544.7,3,4,4,344,Other,15
16638.0,8,94,16807.2,5,4,4,544,High Value,100
16639.0,107,50,12575.1,3,3,4,334,Other,15
16641.0,181,12,2311.0,2,1,1,211,Low Value,10
16642.0,283,34,6883.3,1,3,3,133,Other,15
16643.0,321,27,4875.1,1,2,2,122,Low Value,10
16644.0,253,62,8337.8,1,4,3,143,Other,15
16647.0,246,14,2140.6,1,2,1,121,Low Value,10
16648.0,118,19,2906.6,3,2,2,322,Other,15
16650.0,147,24,5184.2,2,2,3,223,Other,15
16652.0,144,118,67739.7,2,4,5,245,Frequent,70
16653.0,93,69,12126.6,4,4,4,444,High Value,100
16654.0,17,29,6012.7,5,3,3,533,Other,15
16655.0,93,261,37945.2,4,5,5,455,High Value,100
16656.0,13,73,86258.0,5,4,5,545,High Value,100
16657.0,85,132,6910.7,4,5,3,453,Other,15
16658.0,17,8,1232.4,5,1,1,511,Recent,50
16659.0,266,2,391.2,1,1,1,111,Low Value,10
16660.0,93,16,12676.5,4,2,4,424,Other,15
16665.0,21,9,1354.0,5,1,1,511,Recent,50
16666.0,95,32,1189.8,4,3,1,431,Other,15
16667.0,144,53,5701.3,2,3,3,233,Other,15
16668.0,90,20,3067.2000000000003,4,2,2,422,Recent,50
16669.0,99,160,13748.7,4,5,4,454,High Value,100
16670.0,7,252,40959.0,5,5,5,555,High Value,100
16671.0,104,6,16922.7,3,1,4,314,Other,15
16672.0,111,114,81349.4,3,4,5,345,Other,15
16674.0,130,98,3196.1,3,4,2,342,Other,15
16676.0,109,89,15921.2,3,4,4,344,Other,15
16678.0,86,163,31099.9,4,5,5,455,High Value,100
16679.0,15,3,1297.5,5,1,1,511,Recent,50
16680.0,118,10,1837.0,3,1,1,311,Other,15
16681.0,148,32,14687.4,2,3,4,234,Other,15
16682.0,134,30,10280.0,3,3,4,334,Other,15
16684.0,3,277,666535.6,5,5,5,555,High Value,100
16685.0,137,62,3242.4,3,4,2,342,Other,15
16686.0,4,585,30628.3,5,5,5,555,High Value,100
16688.0,85,62,12608.6,4,4,4,444,High Value,100
16689.0,151,13,4226.0,2,1,2,212,Low Value,10
16690.0,148,12,2255.8,2,1,1,211,Low Value,10
16692.0,360,3,12760.0,1,1,4,114,Other,15
16693.0,144,60,4820.1,2,4,2,242,Other,15
16696.0,211,10,6579.0,2,1,3,213,Other,15
16697.0,326,21,1127.5,1,2,1,121,Low Value,10
16698.0,302,1,8160.0,1,1,3,113,Other,15
16700.0,14,308,50765.5,5,5,5,555,High Value,100
16701.0,11,144,53983.0,5,5,5,555,High Value,100
